INTERSECTION_ID,X_2263,Y_2263,BOROUGH,LocationDescription,HAS_SIGNAL,HAS_CRASH,CRASH_COUNT_50FT,COMPLAINT_COUNT_50FT,Signalized,Stop_Controlled,Uncontrolled
BROOKLYN @ Unknown Location,1005849.0,177671.0,BROOKLYN,,0,1,30,92,0,0,1
BROOKLYN @ Unknown Location,1001099.0,183758.0,BROOKLYN,,0,1,30,32,0,0,1
QUEENS @ Unknown Location,1016409.0,211680.0,QUEENS,,0,1,30,32,0,0,1
BROOKLYN @ Unknown Location,989059.0,189237.0,BROOKLYN,,0,1,30,31,0,0,1
STATEN ISLAND @ Unknown Location,948029.0,151618.0,STATEN ISLAND,,0,1,30,31,0,0,1
BROOKLYN @ Unknown Location,1019873.0,187659.0,BROOKLYN,,0,1,30,38,0,0,1
BROOKLYN @ Unknown Location,998750.0,183275.0,BROOKLYN,,0,1,30,26,0,0,1
MANHATTAN @ Unknown Location,1005517.0,255164.0,MANHATTAN,,0,1,30,19,0,0,1
QUEENS @ Unknown Location,1028329.0,181300.0,QUEENS,,0,1,30,61,0,0,1
BROOKLYN @ Unknown Location,986976.0,164843.0,BROOKLYN,,0,1,30,56,0,0,1
BROOKLYN @ Unknown Location,1009011.0,183273.0,BROOKLYN,,0,1,30,53,0,0,1
BROOKLYN @ Unknown Location,985280.0,182110.0,BROOKLYN,,0,1,30,0,0,0,1
QUEENS @ Unknown Location,1025829.0,190640.0,QUEENS,,0,1,29,25,0,0,1
BROOKLYN @ Unknown Location,1016406.0,180258.0,BROOKLYN,,0,1,29,99,0,0,1
BROOKLYN @ Unknown Location,999105.0,169429.0,BROOKLYN,,0,1,29,140,0,0,1
BROOKLYN @ Unknown Location,997661.0,199434.0,BROOKLYN,,0,1,29,42,0,0,1
BRONX @ Unknown Location,1008110.0,244858.0,BRONX,,0,1,29,27,0,0,1
BROOKLYN @ Unknown Location,995708.0,176233.0,BROOKLYN,,0,1,29,66,0,0,1
QUEENS @ Unknown Location,1052632.0,161443.0,QUEENS,,0,1,29,39,0,0,1
BROOKLYN @ Unknown Location,1020296.0,182657.0,BROOKLYN,,0,1,29,23,0,0,1
BROOKLYN @ Unknown Location,1002635.0,183650.0,BROOKLYN,,0,1,29,5,0,0,1
MANHATTAN @ Unknown Location,986300.0,203099.0,MANHATTAN,,0,1,29,57,0,0,1
MANHATTAN @ Unknown Location,983935.0,198013.0,MANHATTAN,,0,1,29,52,0,0,1
BROOKLYN @ Unknown Location,1000770.0,194703.0,BROOKLYN,,0,1,29,39,0,0,1
BRONX @ Unknown Location,1010307.0,242068.0,BRONX,,0,1,29,18,0,0,1
BRONX @ Unknown Location,1007839.0,246906.0,BRONX,,0,1,29,30,0,0,1
MANHATTAN @ Unknown Location,1003105.0,247798.0,MANHATTAN,,0,1,29,17,0,0,1
QUEENS @ Unknown Location,1022411.0,205308.0,QUEENS,,0,1,29,52,0,0,1
BROOKLYN @ Unknown Location,1012327.0,185441.0,BROOKLYN,,0,1,29,28,0,0,1
BROOKLYN @ Unknown Location,1004064.0,170700.0,BROOKLYN,,0,1,29,37,0,0,1
BROOKLYN @ Unknown Location,1007871.0,194049.0,BROOKLYN,,0,1,29,56,0,0,1
BROOKLYN @ Unknown Location,991439.0,173651.0,BROOKLYN,,0,1,29,35,0,0,1
QUEENS @ Unknown Location,1043683.0,184315.0,QUEENS,,0,1,29,51,0,0,1
QUEENS @ Unknown Location,1012712.0,192176.0,QUEENS,,0,1,29,28,0,0,1
BROOKLYN @ Unknown Location,1004173.0,183540.0,BROOKLYN,,0,1,29,24,0,0,1
QUEENS @ Unknown Location,1002583.0,213113.0,QUEENS,,0,1,29,119,0,0,1
MANHATTAN @ Unknown Location,986848.0,212883.0,MANHATTAN,,0,1,29,50,0,0,1
QUEENS @ Unknown Location,1005191.0,213407.0,QUEENS,,0,1,29,64,0,0,1
BROOKLYN @ Unknown Location,1004095.0,170315.0,BROOKLYN,,0,1,29,50,0,0,1
BROOKLYN @ Unknown Location,1006644.0,195886.0,BROOKLYN,,0,1,29,4,0,0,1
BRONX @ Unknown Location,1027947.0,263006.0,BRONX,,0,1,29,81,0,0,1
BROOKLYN @ Unknown Location,991108.0,165493.0,BROOKLYN,,0,1,28,59,0,0,1
QUEENS @ Unknown Location,1012648.0,214098.0,QUEENS,,0,1,28,30,0,0,1
BRONX @ Unknown Location,1011009.0,248494.0,BRONX,,0,1,28,27,0,0,1
BROOKLYN @ Unknown Location,1005250.0,162058.0,BROOKLYN,,0,1,28,38,0,0,1
MANHATTAN @ Unknown Location,1004715.0,253909.0,MANHATTAN,,0,1,28,30,0,0,1
QUEENS @ Unknown Location,1056505.0,181755.0,QUEENS,,0,1,28,69,0,0,1
BROOKLYN @ Unknown Location,1003787.0,174068.0,BROOKLYN,,0,1,28,17,0,0,1
MANHATTAN @ Unknown Location,989542.0,208109.0,MANHATTAN,,0,1,28,27,0,0,1
BROOKLYN @ Unknown Location,999123.0,192745.0,BROOKLYN,,0,1,28,42,0,0,1
BROOKLYN @ Unknown Location,995387.0,178144.0,BROOKLYN,,0,1,28,36,0,0,1
STATEN ISLAND @ Unknown Location,936500.0,143901.0,STATEN ISLAND,,0,1,28,48,0,0,1
QUEENS @ Unknown Location,1001514.0,210793.0,QUEENS,,0,1,28,25,0,0,1
BROOKLYN @ Unknown Location,990920.0,188300.0,BROOKLYN,,0,1,28,5,0,0,1
MANHATTAN @ Unknown Location,993767.0,229085.0,MANHATTAN,,0,1,28,20,0,0,1
BROOKLYN @ Unknown Location,993250.0,150726.0,BROOKLYN,,0,1,28,54,0,0,1
QUEENS @ Unknown Location,1023583.0,204746.0,QUEENS,,0,1,28,22,0,0,1
QUEENS @ Unknown Location,1043033.0,184543.0,QUEENS,,0,1,28,47,0,0,1
QUEENS @ Unknown Location,1031447.0,215683.0,QUEENS,,0,1,28,63,0,0,1
BROOKLYN @ Unknown Location,997182.0,199476.0,BROOKLYN,,0,1,28,6,0,0,1
MANHATTAN @ Unknown Location,987296.0,201153.0,MANHATTAN,,0,1,28,22,0,0,1
MANHATTAN @ Unknown Location,991331.0,212802.0,MANHATTAN,,0,1,28,32,0,0,1
MANHATTAN @ Unknown Location,986738.0,202922.0,MANHATTAN,,0,1,28,9,0,0,1
BROOKLYN @ Unknown Location,996650.0,186732.0,BROOKLYN,,0,1,28,19,0,0,1
BROOKLYN @ Unknown Location,996615.0,190996.0,BROOKLYN,,0,1,28,7,0,0,1
MANHATTAN @ Unknown Location,997768.0,234449.0,MANHATTAN,,0,1,28,23,0,0,1
MANHATTAN @ Unknown Location,987086.0,201237.0,MANHATTAN,,0,1,28,9,0,0,1
MANHATTAN @ Unknown Location,996943.0,226088.0,MANHATTAN,,0,1,28,28,0,0,1
QUEENS @ Unknown Location,1002556.0,209933.0,QUEENS,,0,1,28,20,0,0,1
BROOKLYN @ Unknown Location,1013071.0,178953.0,BROOKLYN,,0,1,28,56,0,0,1
BRONX @ Unknown Location,1003410.0,238231.0,BRONX,,0,1,28,4,0,0,1
MANHATTAN @ Unknown Location,992605.0,212086.0,MANHATTAN,,0,1,27,16,0,0,1
BROOKLYN @ Unknown Location,990275.0,188913.0,BROOKLYN,,0,1,27,6,0,0,1
BRONX @ Unknown Location,1006071.0,240366.0,BRONX,,0,1,27,17,0,0,1
BROOKLYN @ Unknown Location,1014312.0,179726.0,BROOKLYN,,0,1,27,37,0,0,1
QUEENS @ Unknown Location,1050931.0,202071.0,QUEENS,,0,1,27,72,0,0,1
MANHATTAN @ Unknown Location,995788.0,216363.0,MANHATTAN,,0,1,27,12,0,0,1
BROOKLYN @ Unknown Location,1000692.0,192982.0,BROOKLYN,,0,1,27,35,0,0,1
QUEENS @ Unknown Location,1037559.0,194576.0,QUEENS,,0,1,27,67,0,0,1
MANHATTAN @ Unknown Location,992081.0,224190.0,MANHATTAN,,0,1,27,50,0,0,1
BROOKLYN @ Unknown Location,1001995.0,193367.0,BROOKLYN,,0,1,27,14,0,0,1
MANHATTAN @ Unknown Location,991195.0,211094.0,MANHATTAN,,0,1,27,7,0,0,1
MANHATTAN @ Unknown Location,996423.0,237592.0,MANHATTAN,,0,1,27,30,0,0,1
BROOKLYN @ Unknown Location,1004949.0,193615.0,BROOKLYN,,0,1,27,61,0,0,1
BROOKLYN @ Unknown Location,992322.0,167554.0,BROOKLYN,,0,1,27,125,0,0,1
BROOKLYN @ Unknown Location,1003371.0,179119.0,BROOKLYN,,0,1,27,19,0,0,1
STATEN ISLAND @ Unknown Location,947557.0,161016.0,STATEN ISLAND,,0,1,27,33,0,0,1
BROOKLYN @ Unknown Location,1003224.0,181035.0,BROOKLYN,,0,1,27,12,0,0,1
BROOKLYN @ Unknown Location,995070.0,176121.0,BROOKLYN,,0,1,27,23,0,0,1
MANHATTAN @ Unknown Location,994634.0,217302.0,MANHATTAN,,0,1,27,24,0,0,1
MANHATTAN @ Unknown Location,987866.0,214721.0,MANHATTAN,,0,1,27,32,0,0,1
BROOKLYN @ Unknown Location,1003083.0,197149.0,BROOKLYN,,0,1,27,16,0,0,1
BROOKLYN @ Unknown Location,990753.0,148876.0,BROOKLYN,,0,1,27,9,0,0,1
BROOKLYN @ Unknown Location,1013316.0,183163.0,BROOKLYN,,0,1,27,31,0,0,1
BROOKLYN @ Unknown Location,998047.0,196303.0,BROOKLYN,,0,1,27,23,0,0,1
QUEENS @ Unknown Location,1022759.0,215403.0,QUEENS,,0,1,27,16,0,0,1
MANHATTAN @ Unknown Location,999174.0,238490.0,MANHATTAN,,0,1,26,11,0,0,1
STATEN ISLAND @ Unknown Location,952963.0,146099.0,STATEN ISLAND,,0,1,26,107,0,0,1
BROOKLYN @ Unknown Location,989468.0,148972.0,BROOKLYN,,0,1,26,16,0,0,1
BROOKLYN @ Unknown Location,1001840.0,166040.0,BROOKLYN,,0,1,26,91,0,0,1
QUEENS @ Unknown Location,1052434.0,199457.0,QUEENS,,0,1,26,78,0,0,1
BRONX @ Unknown Location,1013350.0,236636.0,BRONX,,0,1,26,27,0,0,1
BROOKLYN @ Unknown Location,995463.0,149858.0,BROOKLYN,,0,1,26,20,0,0,1
BROOKLYN @ Unknown Location,988950.0,186076.0,BROOKLYN,,0,1,26,89,0,0,1
BROOKLYN @ Unknown Location,995658.0,193826.0,BROOKLYN,,0,1,26,3,0,0,1
MANHATTAN @ Unknown Location,995912.0,216598.0,MANHATTAN,,0,1,26,24,0,0,1
STATEN ISLAND @ Unknown Location,937478.0,165774.0,STATEN ISLAND,,0,1,26,53,0,0,1
BROOKLYN @ Unknown Location,991527.0,188131.0,BROOKLYN,,0,1,26,97,0,0,1
MANHATTAN @ Unknown Location,985961.0,200916.0,MANHATTAN,,0,1,26,23,0,0,1
MANHATTAN @ Unknown Location,988993.0,218612.0,MANHATTAN,,0,1,26,65,0,0,1
BROOKLYN @ Unknown Location,999910.0,192864.0,BROOKLYN,,0,1,26,36,0,0,1
BROOKLYN @ Unknown Location,993136.0,188378.0,BROOKLYN,,0,1,26,8,0,0,1
BROOKLYN @ Unknown Location,1016920.0,188994.0,BROOKLYN,,0,1,26,14,0,0,1
BROOKLYN @ Unknown Location,990858.0,150524.0,BROOKLYN,,0,1,26,54,0,0,1
BRONX @ Unknown Location,1016215.0,247514.0,BRONX,,0,1,26,24,0,0,1
BROOKLYN @ Unknown Location,993835.0,157085.0,BROOKLYN,,0,1,26,77,0,0,1
BROOKLYN @ Unknown Location,1008320.0,170821.0,BROOKLYN,,0,1,26,3,0,0,1
MANHATTAN @ Unknown Location,999503.0,243153.0,MANHATTAN,,0,1,26,16,0,0,1
QUEENS @ Unknown Location,1013560.0,208884.0,QUEENS,,0,1,26,57,0,0,1
BRONX @ Unknown Location,1017963.0,244915.0,BRONX,,0,1,26,50,0,0,1
BROOKLYN @ Unknown Location,991752.0,184647.0,BROOKLYN,,0,1,26,34,0,0,1
BROOKLYN @ Unknown Location,992699.0,164941.0,BROOKLYN,,0,1,26,88,0,0,1
QUEENS @ Unknown Location,1047841.0,182352.0,QUEENS,,0,1,26,28,0,0,1
MANHATTAN @ Unknown Location,997839.0,225593.0,MANHATTAN,,0,1,26,14,0,0,1
BROOKLYN @ Unknown Location,1009834.0,156615.0,BROOKLYN,,0,1,26,46,0,0,1
BRONX @ Unknown Location,1006319.0,240277.0,BRONX,,0,1,26,17,0,0,1
QUEENS @ Unknown Location,1048147.0,216353.0,QUEENS,,0,1,26,29,0,0,1
BROOKLYN @ Unknown Location,1009174.0,188831.0,BROOKLYN,,0,1,26,29,0,0,1
BROOKLYN @ Unknown Location,998188.0,177056.0,BROOKLYN,,0,1,26,6,0,0,1
BRONX @ Unknown Location,1009261.0,242513.0,BRONX,,0,1,26,24,0,0,1
QUEENS @ Unknown Location,1042358.0,201710.0,QUEENS,,0,1,25,54,0,0,1
QUEENS @ Unknown Location,1041191.0,194823.0,QUEENS,,0,1,25,18,0,0,1
BROOKLYN @ Unknown Location,997802.0,198301.0,BROOKLYN,,0,1,25,15,0,0,1
BROOKLYN @ Unknown Location,992381.0,187903.0,BROOKLYN,,0,1,25,19,0,0,1
MANHATTAN @ Unknown Location,990013.0,220458.0,MANHATTAN,,0,1,25,28,0,0,1
BRONX @ Unknown Location,1029437.0,259008.0,BRONX,,0,1,25,40,0,0,1
BROOKLYN @ Unknown Location,998243.0,176387.0,BROOKLYN,,0,1,25,23,0,0,1
BRONX @ Unknown Location,1012550.0,244046.0,BRONX,,0,1,25,29,0,1,0
MANHATTAN @ Unknown Location,1002024.0,249023.0,MANHATTAN,,0,1,25,16,0,0,1
QUEENS @ Unknown Location,1056331.0,171137.0,QUEENS,,0,1,25,10,0,0,1
BRONX @ Unknown Location,1013788.0,252571.0,BRONX,,0,1,25,10,0,0,1
QUEENS @ Unknown Location,1050144.0,191359.0,QUEENS,,0,1,25,20,0,0,1
QUEENS @ Unknown Location,1024116.0,183555.0,QUEENS,,0,1,25,25,0,0,1
MANHATTAN @ Unknown Location,1000682.0,232834.0,MANHATTAN,,0,1,25,40,0,0,1
MANHATTAN @ Unknown Location,1000856.0,229996.0,MANHATTAN,,0,1,25,35,0,0,1
STATEN ISLAND @ Unknown Location,937703.0,153893.0,STATEN ISLAND,,0,1,25,58,0,0,1
BROOKLYN @ Unknown Location,1004958.0,173323.0,BROOKLYN,,0,1,25,31,0,0,1
STATEN ISLAND @ Unknown Location,934105.0,138444.0,STATEN ISLAND,,0,1,25,16,0,0,1
BROOKLYN @ Unknown Location,989404.0,162915.0,BROOKLYN,,0,1,25,16,0,0,1
BRONX @ Unknown Location,1014248.0,238413.0,BRONX,,0,1,25,24,0,0,1
QUEENS @ Unknown Location,1051342.0,181878.0,QUEENS,,0,1,25,68,0,0,1
MANHATTAN @ Unknown Location,980541.0,199857.0,MANHATTAN,,0,1,25,21,0,0,1
MANHATTAN @ Unknown Location,994507.0,217074.0,MANHATTAN,,0,1,25,13,0,0,1
MANHATTAN @ Unknown Location,1002019.0,232093.0,MANHATTAN,,0,1,25,47,0,0,1
BROOKLYN @ Unknown Location,989371.0,149487.0,BROOKLYN,,0,1,25,18,0,0,1
BRONX @ Unknown Location,1024728.0,257479.0,BRONX,,0,1,25,28,0,0,1
BRONX @ Unknown Location,1004119.0,236771.0,BRONX,,0,1,25,17,0,0,1
QUEENS @ Unknown Location,1034944.0,200799.0,QUEENS,,0,1,25,85,0,0,1
BROOKLYN @ Unknown Location,1013646.0,181481.0,BROOKLYN,,0,1,25,89,0,0,1
QUEENS @ Unknown Location,1052955.0,181829.0,QUEENS,,0,1,25,13,0,0,1
MANHATTAN @ Unknown Location,988029.0,208946.0,MANHATTAN,,0,1,25,9,0,0,1
MANHATTAN @ Unknown Location,994029.0,227703.0,MANHATTAN,,0,1,25,35,0,0,1
BROOKLYN @ Unknown Location,997628.0,191150.0,BROOKLYN,,0,1,25,25,0,0,1
QUEENS @ Unknown Location,1013111.0,208995.0,QUEENS,,0,1,25,73,0,0,1
BROOKLYN @ Unknown Location,1006582.0,169349.0,BROOKLYN,,0,1,25,13,0,0,1
BROOKLYN @ Unknown Location,997304.0,193290.0,BROOKLYN,,0,1,25,15,0,0,1
BROOKLYN @ Unknown Location,1000801.0,186984.0,BROOKLYN,,0,1,25,6,0,0,1
QUEENS @ Unknown Location,1000200.0,213983.0,QUEENS,,0,1,25,20,0,0,1
QUEENS @ Unknown Location,1031933.0,218166.0,QUEENS,,0,1,25,31,0,0,1
MANHATTAN @ Unknown Location,991668.0,229010.0,MANHATTAN,,0,1,25,15,0,0,1
BROOKLYN @ Unknown Location,990027.0,191934.0,BROOKLYN,,0,1,25,30,0,0,1
BROOKLYN @ Unknown Location,998119.0,185275.0,BROOKLYN,,0,1,25,10,0,0,1
QUEENS @ Unknown Location,1002652.0,210610.0,QUEENS,,0,1,25,35,0,0,1
QUEENS @ Unknown Location,1009881.0,209571.0,QUEENS,,0,1,25,101,0,0,1
QUEENS @ Unknown Location,1013118.0,212011.0,QUEENS,,0,1,24,57,0,0,1
QUEENS @ Unknown Location,1035476.0,195890.0,QUEENS,,0,1,24,45,0,0,1
BROOKLYN @ Unknown Location,998156.0,187680.0,BROOKLYN,,0,1,24,4,0,0,1
QUEENS @ Unknown Location,1032032.0,217094.0,QUEENS,,0,1,24,4,0,0,1
BROOKLYN @ Unknown Location,978397.0,171814.0,BROOKLYN,,0,1,24,82,0,0,1
BROOKLYN @ Unknown Location,1004941.0,183486.0,BROOKLYN,,0,1,24,8,0,0,1
BROOKLYN @ Unknown Location,1001614.0,186927.0,BROOKLYN,,0,1,24,18,0,0,1
BRONX @ Unknown Location,1013888.0,253284.0,BRONX,,0,1,24,18,0,0,1
BROOKLYN @ Unknown Location,1007421.0,185808.0,BROOKLYN,,0,1,24,43,0,0,1
BRONX @ Unknown Location,1007530.0,244009.0,BRONX,,0,1,24,6,0,0,1
QUEENS @ Unknown Location,1003172.0,218076.0,QUEENS,,0,1,24,34,0,0,1
QUEENS @ Unknown Location,1057581.0,181888.0,QUEENS,,0,1,24,43,0,0,1
BROOKLYN @ Unknown Location,1003460.0,178040.0,BROOKLYN,,0,1,24,23,0,0,1
BROOKLYN @ Unknown Location,978918.0,173599.0,BROOKLYN,,0,1,24,94,0,0,1
BRONX @ Unknown Location,1003968.0,239068.0,BRONX,,0,1,24,9,0,0,1
MANHATTAN @ Unknown Location,986244.0,209939.0,MANHATTAN,,0,1,24,62,0,0,1
BROOKLYN @ Unknown Location,989602.0,188959.0,BROOKLYN,,0,1,24,147,0,0,1
QUEENS @ Unknown Location,1042639.0,181992.0,QUEENS,,0,1,24,20,0,0,1
QUEENS @ Unknown Location,1030329.0,214868.0,QUEENS,,0,1,24,10,0,0,1
QUEENS @ Unknown Location,1021783.0,205604.0,QUEENS,,0,1,24,100,0,0,1
BRONX @ Unknown Location,1012537.0,253108.0,BRONX,,0,1,24,41,0,0,1
MANHATTAN @ Unknown Location,989431.0,201851.0,MANHATTAN,,0,1,24,10,0,0,1
QUEENS @ Unknown Location,1026935.0,188601.0,QUEENS,,0,1,24,89,0,0,1
BROOKLYN @ Unknown Location,994975.0,183872.0,BROOKLYN,,0,1,24,14,0,0,1
QUEENS @ Unknown Location,1016781.0,214676.0,QUEENS,,0,1,24,14,0,0,1
BROOKLYN @ Unknown Location,1004349.0,186025.0,BROOKLYN,,0,1,24,52,0,0,1
BROOKLYN @ Unknown Location,1007120.0,193913.0,BROOKLYN,,0,1,24,19,0,0,1
BRONX @ Unknown Location,1010580.0,259508.0,BRONX,,0,1,24,49,0,0,1
QUEENS @ Unknown Location,1027340.0,187312.0,QUEENS,,0,1,24,49,0,0,1
MANHATTAN @ Unknown Location,994910.0,216251.0,MANHATTAN,,0,1,24,11,0,0,1
QUEENS @ Unknown Location,1006690.0,215802.0,QUEENS,,0,1,24,59,0,0,1
BROOKLYN @ Unknown Location,1012560.0,178850.0,BROOKLYN,,0,1,24,35,0,0,1
MANHATTAN @ Unknown Location,997392.0,231914.0,MANHATTAN,,0,1,24,15,0,0,1
BRONX @ Unknown Location,1030897.0,261647.0,BRONX,,0,1,24,26,0,0,1
BRONX @ Unknown Location,1026736.0,258842.0,BRONX,,0,1,24,41,0,0,1
MANHATTAN @ Unknown Location,987215.0,215403.0,MANHATTAN,,0,1,24,24,0,0,1
BROOKLYN @ Unknown Location,997376.0,185939.0,BROOKLYN,,0,1,24,7,0,0,1
BRONX @ Unknown Location,1019635.0,243829.0,BRONX,,0,1,24,0,0,0,1
STATEN ISLAND @ Unknown Location,942953.0,167054.0,STATEN ISLAND,,0,1,24,37,0,0,1
MANHATTAN @ Unknown Location,999569.0,227672.0,MANHATTAN,,0,1,24,9,0,0,1
MANHATTAN @ Unknown Location,986195.0,213562.0,MANHATTAN,,0,1,24,4,0,0,1
MANHATTAN @ Unknown Location,1000234.0,233081.0,MANHATTAN,,0,1,24,16,0,0,1
BRONX @ Unknown Location,1012630.0,246851.0,BRONX,,0,1,24,9,0,0,1
MANHATTAN @ Unknown Location,984262.0,200870.0,MANHATTAN,,0,1,24,12,0,0,1
BROOKLYN @ Unknown Location,1010463.0,187046.0,BROOKLYN,,0,1,24,87,0,0,1
BROOKLYN @ Unknown Location,992826.0,164069.0,BROOKLYN,,0,1,23,89,0,0,1
QUEENS @ Unknown Location,1043896.0,182136.0,QUEENS,,0,1,23,53,0,0,1
MANHATTAN @ Unknown Location,992742.0,225382.0,MANHATTAN,,0,1,23,14,0,0,1
BROOKLYN @ Unknown Location,1006253.0,191010.0,BROOKLYN,,0,1,23,23,0,0,1
MANHATTAN @ Unknown Location,990886.0,213048.0,MANHATTAN,,0,1,23,46,0,0,1
BROOKLYN @ Unknown Location,987292.0,191436.0,BROOKLYN,,0,1,23,53,0,0,1
BROOKLYN @ Unknown Location,998027.0,183976.0,BROOKLYN,,0,1,23,12,0,0,1
QUEENS @ Unknown Location,1038443.0,209727.0,QUEENS,,0,1,23,42,0,0,1
MANHATTAN @ Unknown Location,992063.0,228791.0,MANHATTAN,,0,1,23,56,0,0,1
BROOKLYN @ Unknown Location,997439.0,176336.0,BROOKLYN,,0,1,23,8,0,0,1
QUEENS @ Unknown Location,1004921.0,216892.0,QUEENS,,0,1,23,110,0,0,1
BRONX @ Unknown Location,1011595.0,244671.0,BRONX,,0,1,23,9,0,0,1
QUEENS @ Unknown Location,1030568.0,213922.0,QUEENS,,0,1,23,29,0,0,1
MANHATTAN @ Unknown Location,990312.0,210966.0,MANHATTAN,,0,1,23,20,0,0,1
BROOKLYN @ Unknown Location,1001004.0,178925.0,BROOKLYN,,0,1,23,19,0,0,1
QUEENS @ Unknown Location,1045482.0,191341.0,QUEENS,,0,1,23,60,0,0,1
BROOKLYN @ Unknown Location,1018240.0,173942.0,BROOKLYN,,0,1,23,70,0,0,1
QUEENS @ Unknown Location,1046039.0,186971.0,QUEENS,,0,1,23,25,0,0,1
BROOKLYN @ Unknown Location,1000693.0,198669.0,BROOKLYN,,0,1,23,31,0,0,1
MANHATTAN @ Unknown Location,989780.0,218177.0,MANHATTAN,,0,1,23,14,0,0,1
BRONX @ Unknown Location,1009365.0,249625.0,BRONX,,0,1,23,25,0,0,1
MANHATTAN @ Unknown Location,993521.0,213743.0,MANHATTAN,,0,1,23,19,0,0,1
BRONX @ Unknown Location,1013910.0,238398.0,BRONX,,0,1,23,17,0,0,1
BROOKLYN @ Unknown Location,998416.0,192089.0,BROOKLYN,,0,1,23,6,0,0,1
BROOKLYN @ Unknown Location,994878.0,194272.0,BROOKLYN,,0,1,23,7,0,0,1
QUEENS @ Unknown Location,1019253.0,215026.0,QUEENS,,0,1,23,32,0,0,1
BROOKLYN @ Unknown Location,991270.0,187117.0,BROOKLYN,,0,1,23,28,0,0,1
MANHATTAN @ Unknown Location,999520.0,230738.0,MANHATTAN,,0,1,23,12,0,0,1
MANHATTAN @ Unknown Location,999242.0,242681.0,MANHATTAN,,0,1,23,17,0,0,1
MANHATTAN @ Unknown Location,982965.0,202085.0,MANHATTAN,,0,1,23,37,0,0,1
QUEENS @ Unknown Location,1007218.0,216657.0,QUEENS,,0,1,23,54,0,0,1
BRONX @ Unknown Location,1025621.0,268476.0,BRONX,,0,1,23,13,0,0,1
STATEN ISLAND @ Unknown Location,937069.0,147293.0,STATEN ISLAND,,0,1,23,50,0,0,1
MANHATTAN @ Unknown Location,989545.0,213791.0,MANHATTAN,,0,1,23,40,0,0,1
BROOKLYN @ Unknown Location,995377.0,151302.0,BROOKLYN,,0,1,23,11,0,0,1
BROOKLYN @ Unknown Location,1009184.0,184817.0,BROOKLYN,,0,1,23,15,0,0,1
BRONX @ Unknown Location,1020721.0,259117.0,BRONX,,0,1,23,7,0,0,1
BROOKLYN @ Unknown Location,981690.0,169033.0,BROOKLYN,,0,1,23,13,0,0,1
QUEENS @ Unknown Location,1036870.0,182369.0,QUEENS,,0,1,23,24,0,0,1
BROOKLYN @ Unknown Location,1002705.0,184624.0,BROOKLYN,,0,1,23,0,0,0,1
BROOKLYN @ Unknown Location,996122.0,181017.0,BROOKLYN,,0,1,23,13,0,0,1
QUEENS @ Unknown Location,1059198.0,181873.0,QUEENS,,0,1,23,67,0,0,1
BRONX @ Unknown Location,1004958.0,237310.0,BRONX,,0,1,23,11,0,0,1
BROOKLYN @ Unknown Location,996696.0,190463.0,BROOKLYN,,0,1,23,28,0,0,1
MANHATTAN @ Unknown Location,986291.0,215593.0,MANHATTAN,,0,1,23,45,0,0,1
BROOKLYN @ Unknown Location,994071.0,155442.0,BROOKLYN,,0,1,23,18,0,0,1
MANHATTAN @ Unknown Location,1001137.0,236815.0,MANHATTAN,,0,1,23,12,0,0,1
BROOKLYN @ Unknown Location,1004219.0,184189.0,BROOKLYN,,0,1,23,8,0,0,1
BRONX @ Unknown Location,1030395.0,255674.0,BRONX,,0,1,23,68,0,0,1
QUEENS @ Unknown Location,1031307.0,216054.0,QUEENS,,0,1,23,8,0,0,1
BROOKLYN @ Unknown Location,1022302.0,183208.0,BROOKLYN,,0,1,22,56,0,0,1
QUEENS @ Unknown Location,1005966.0,213635.0,QUEENS,,0,1,22,10,0,0,1
QUEENS @ Unknown Location,1020035.0,213111.0,QUEENS,,0,1,22,10,0,0,1
BROOKLYN @ Unknown Location,1011816.0,173795.0,BROOKLYN,,0,1,22,11,0,0,1
BRONX @ Unknown Location,1004901.0,242635.0,BRONX,,0,1,22,29,0,0,1
STATEN ISLAND @ Unknown Location,945030.0,166864.0,STATEN ISLAND,,0,1,22,20,0,0,1
MANHATTAN @ Unknown Location,1001479.0,229653.0,MANHATTAN,,0,1,22,58,0,0,1
MANHATTAN @ Unknown Location,984771.0,212851.0,MANHATTAN,,0,1,22,7,0,0,1
QUEENS @ Unknown Location,1057637.0,201157.0,QUEENS,,0,1,22,55,0,0,1
QUEENS @ Unknown Location,1041627.0,198275.0,QUEENS,,0,1,22,10,0,0,1
MANHATTAN @ Unknown Location,986819.0,214690.0,MANHATTAN,,0,1,22,80,0,0,1
MANHATTAN @ Unknown Location,985816.0,220342.0,MANHATTAN,,0,1,22,13,0,0,1
BROOKLYN @ Unknown Location,1001908.0,184365.0,BROOKLYN,,0,1,22,22,0,0,1
BROOKLYN @ Unknown Location,1000964.0,196832.0,BROOKLYN,,0,1,22,55,0,0,1
BROOKLYN @ Unknown Location,1005713.0,182792.0,BROOKLYN,,0,1,22,20,0,0,1
QUEENS @ Unknown Location,1006008.0,210157.0,QUEENS,,0,1,22,27,0,0,1
BROOKLYN @ Unknown Location,989539.0,190263.0,BROOKLYN,,0,1,22,107,0,0,1
QUEENS @ Unknown Location,1030758.0,199858.0,QUEENS,,0,1,22,52,0,0,1
BROOKLYN @ Unknown Location,992074.0,150516.0,BROOKLYN,,0,1,22,32,0,0,1
